pokedex_number,name,generation,status,species,type_1,type_2,height_m,weight_kg,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,growth_rate,egg_type_1,egg_type_2,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,url,id
746,Wishiwashi Solo Form,7,Normal,Small Fry Pokémon,Water,,0.2,0.3,175.0,45.0,20.0,20.0,25.0,25.0,40.0,60.0,Fast,Water 2,,15.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://www.serebii.net/swordshield/pokemon/746.png,861
746,Wishiwashi School Form,7,Normal,Small Fry Pokémon,Water,,8.2,78.6,620.0,45.0,140.0,130.0,140.0,135.0,30.0,60.0,Fast,Water 2,,15.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://www.serebii.net/swordshield/pokemon/746-s.png,862
747,Mareanie,7,Normal,Brutal Star Pokémon,Poison,Water,0.4,8.0,305.0,50.0,53.0,62.0,43.0,52.0,45.0,190.0,Medium Fast,Water 1,,20.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/mareanie.png,863
748,Toxapex,7,Normal,Brutal Star Pokémon,Poison,Water,0.7,14.5,495.0,50.0,63.0,152.0,53.0,142.0,35.0,75.0,Medium Fast,Water 1,,20.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/toxapex.png,864
749,Mudbray,7,Normal,Donkey Pokémon,Ground,,1.0,110.0,385.0,70.0,100.0,70.0,45.0,55.0,45.0,190.0,Medium Fast,Field,,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/mudbray.png,865
750,Mudsdale,7,Normal,Draft Horse Pokémon,Ground,,2.5,920.0,500.0,100.0,125.0,100.0,55.0,85.0,35.0,60.0,Medium Fast,Field,,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/mudsdale.png,866
751,Dewpider,7,Normal,Water Bubble Pokémon,Water,Bug,0.3,4.0,269.0,38.0,40.0,52.0,40.0,72.0,27.0,200.0,Medium Fast,Bug,Water 1,15.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/dewpider.png,867
752,Araquanid,7,Normal,Water Bubble Pokémon,Water,Bug,1.8,82.0,454.0,68.0,70.0,92.0,50.0,132.0,42.0,100.0,Medium Fast,Bug,Water 1,15.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/araquanid.png,868
753,Fomantis,7,Normal,Sickle Grass Pokémon,Grass,,0.3,1.5,250.0,40.0,55.0,35.0,50.0,35.0,35.0,190.0,Medium Fast,Grass,,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/fomantis.png,869
754,Lurantis,7,Normal,Bloom Sickle Pokémon,Grass,,0.9,18.5,480.0,70.0,105.0,90.0,80.0,90.0,45.0,75.0,Medium Fast,Grass,,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/lurantis.png,870
755,Morelull,7,Normal,Illuminating Pokémon,Grass,Fairy,0.2,1.5,285.0,40.0,35.0,55.0,65.0,75.0,15.0,190.0,Medium Fast,Grass,,20.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/morelull.png,871
756,Shiinotic,7,Normal,Illuminating Pokémon,Grass,Fairy,1.0,11.5,405.0,60.0,45.0,80.0,90.0,100.0,30.0,75.0,Medium Fast,Grass,,20.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/shiinotic.png,872
757,Salandit,7,Normal,Toxic Lizard Pokémon,Poison,Fire,0.6,4.8,320.0,48.0,44.0,40.0,71.0,40.0,77.0,120.0,Medium Fast,Dragon,Monster,20.0,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25,https://img.pokemondb.net/sprites/bank/normal/salandit.png,873
758,Salazzle,7,Normal,Toxic Lizard Pokémon,Poison,Fire,1.2,22.2,480.0,68.0,64.0,60.0,111.0,60.0,117.0,45.0,Medium Fast,Dragon,Monster,20.0,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25,https://img.pokemondb.net/sprites/bank/normal/salazzle.png,874
759,Stufful,7,Normal,Flailing Pokémon,Normal,Fighting,0.5,6.8,340.0,70.0,75.0,50.0,45.0,50.0,50.0,140.0,Medium Fast,Field,,15.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/stufful.png,875
760,Bewear,7,Normal,Strong Arm Pokémon,Normal,Fighting,2.1,135.0,500.0,120.0,125.0,80.0,55.0,60.0,60.0,70.0,Medium Fast,Field,,15.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/bewear.png,876
761,Bounsweet,7,Normal,Fruit Pokémon,Grass,,0.3,3.2,210.0,42.0,30.0,38.0,30.0,38.0,32.0,235.0,Medium Slow,Grass,,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/bounsweet.png,877
762,Steenee,7,Normal,Fruit Pokémon,Grass,,0.7,8.2,290.0,52.0,40.0,48.0,40.0,48.0,62.0,120.0,Medium Slow,Grass,,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/steenee.png,878
763,Tsareena,7,Normal,Fruit Pokémon,Grass,,1.2,21.4,510.0,72.0,120.0,98.0,50.0,98.0,72.0,45.0,Medium Slow,Grass,,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/tsareena.png,879
764,Comfey,7,Normal,Posy Picker Pokémon,Fairy,,0.1,0.3,485.0,51.0,52.0,90.0,82.0,110.0,100.0,60.0,Fast,Grass,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/comfey.png,880
765,Oranguru,7,Normal,Sage Pokémon,Normal,Psychic,1.5,76.0,490.0,90.0,60.0,80.0,90.0,110.0,60.0,45.0,Slow,Field,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/oranguru.png,881
766,Passimian,7,Normal,Teamwork Pokémon,Fighting,,2.0,82.8,490.0,100.0,120.0,90.0,40.0,60.0,80.0,45.0,Slow,Field,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/passimian.png,882
767,Wimpod,7,Normal,Turn Tail Pokémon,Bug,Water,0.5,12.0,230.0,25.0,35.0,40.0,20.0,30.0,80.0,90.0,Medium Fast,Bug,Water 3,20.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/wimpod.png,883
768,Golisopod,7,Normal,Hard Scale Pokémon,Bug,Water,2.0,108.0,530.0,75.0,125.0,140.0,60.0,90.0,40.0,45.0,Medium Fast,Bug,Water 3,20.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/golisopod.png,884
769,Sandygast,7,Normal,Sand Heap Pokémon,Ghost,Ground,0.5,70.0,320.0,55.0,55.0,80.0,70.0,45.0,15.0,140.0,Medium Fast,Amorphous,,15.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/sandygast.png,885
770,Palossand,7,Normal,Sand Castle Pokémon,Ghost,Ground,1.3,250.0,480.0,85.0,75.0,110.0,100.0,75.0,35.0,60.0,Medium Fast,Amorphous,,15.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/palossand.png,886
771,Pyukumuku,7,Normal,Sea Cucumber Pokémon,Water,,0.3,1.2,410.0,55.0,60.0,130.0,30.0,130.0,5.0,60.0,Fast,Water 1,,15.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/pyukumuku.png,887
772,Type: Null,7,Sub Legendary,Synthetic Pokémon,Normal,,1.9,120.5,534.0,95.0,95.0,95.0,95.0,95.0,59.0,3.0,Slow,Undiscovered,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://www.serebii.net/sunmoon/pokemon/772.png,888
773,Silvally,7,Sub Legendary,Synthetic Pokémon,Normal,,2.3,100.5,570.0,95.0,95.0,95.0,95.0,95.0,95.0,3.0,Slow,Undiscovered,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/silvally.png,889
774,Minior Meteor Form,7,Normal,Meteor Pokémon,Rock,Flying,0.3,40.0,440.0,60.0,60.0,100.0,60.0,100.0,60.0,30.0,Medium Slow,Mineral,,25.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,https://www.serebii.net/sunmoon/pokemon/774.png,890
774,Minior Core Form,7,Normal,Meteor Pokémon,Rock,Flying,0.3,0.3,500.0,60.0,100.0,60.0,100.0,60.0,120.0,30.0,Medium Slow,Mineral,,25.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,https://www.serebii.net/sunmoon/pokemon/774-b.png,891
775,Komala,7,Normal,Drowsing Pokémon,Normal,,0.4,19.9,480.0,65.0,115.0,65.0,75.0,95.0,65.0,45.0,Slow,Field,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/komala.png,892
776,Turtonator,7,Normal,Blast Turtle Pokémon,Fire,Dragon,2.0,212.0,485.0,60.0,78.0,135.0,91.0,85.0,36.0,70.0,Medium Fast,Dragon,Monster,20.0,1.0,0.25,1.0,0.5,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/turtonator.png,893
777,Togedemaru,7,Normal,Roly-Poly Pokémon,Electric,Steel,0.3,3.3,435.0,65.0,98.0,63.0,40.0,73.0,96.0,180.0,Medium Fast,Fairy,Field,10.0,0.5,2.0,1.0,0.5,0.5,0.5,2.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5,https://img.pokemondb.net/sprites/bank/normal/togedemaru.png,894
778,Mimikyu,7,Normal,Disguise Pokémon,Ghost,Fairy,0.2,0.7,476.0,55.0,90.0,80.0,50.0,105.0,96.0,45.0,Medium Fast,Amorphous,,20.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,2.0,0.0,1.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/mimikyu.png,895
779,Bruxish,7,Normal,Gnash Teeth Pokémon,Water,Psychic,0.9,19.0,475.0,68.0,105.0,70.0,70.0,70.0,92.0,80.0,Medium Fast,Water 2,,15.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/bruxish.png,896
780,Drampa,7,Normal,Placid Pokémon,Normal,Dragon,3.0,185.0,485.0,78.0,60.0,85.0,135.0,91.0,36.0,70.0,Medium Fast,Dragon,Monster,20.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/drampa.png,897
781,Dhelmise,7,Normal,Sea Creeper Pokémon,Ghost,Grass,3.9,210.0,517.0,70.0,131.0,100.0,86.0,90.0,40.0,25.0,Medium Fast,Mineral,,25.0,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/dhelmise.png,898
782,Jangmo-o,7,Normal,Scaly Pokémon,Dragon,,0.6,29.7,300.0,45.0,55.0,65.0,45.0,45.0,45.0,45.0,Slow,Dragon,,40.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/jangmo-o.png,899
783,Hakamo-o,7,Normal,Scaly Pokémon,Dragon,Fighting,1.2,47.0,420.0,55.0,75.0,90.0,65.0,70.0,65.0,45.0,Slow,Dragon,,40.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0,https://img.pokemondb.net/sprites/bank/normal/hakamo-o.png,900
784,Kommo-o,7,Normal,Scaly Pokémon,Dragon,Fighting,1.6,78.2,600.0,75.0,110.0,125.0,100.0,105.0,85.0,45.0,Slow,Dragon,,40.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0,https://img.pokemondb.net/sprites/bank/normal/kommo-o.png,901
785,Tapu Koko,7,Sub Legendary,Land Spirit Pokémon,Electric,Fairy,1.8,20.5,570.0,70.0,115.0,85.0,95.0,75.0,130.0,3.0,Slow,Undiscovered,,15.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,https://www.serebii.net/sunmoon/pokemon/785.png,902
786,Tapu Lele,7,Sub Legendary,Land Spirit Pokémon,Psychic,Fairy,1.2,18.6,570.0,70.0,85.0,75.0,130.0,115.0,95.0,3.0,Slow,Undiscovered,,15.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0,https://www.serebii.net/sunmoon/pokemon/786.png,903
787,Tapu Bulu,7,Sub Legendary,Land Spirit Pokémon,Grass,Fairy,1.9,45.5,570.0,70.0,130.0,115.0,85.0,95.0,75.0,3.0,Slow,Undiscovered,,15.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,https://www.serebii.net/sunmoon/pokemon/787.png,904
788,Tapu Fini,7,Sub Legendary,Land Spirit Pokémon,Water,Fairy,1.3,21.2,570.0,70.0,75.0,115.0,95.0,130.0,85.0,3.0,Slow,Undiscovered,,15.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,https://www.serebii.net/sunmoon/pokemon/788.png,905
789,Cosmog,7,Legendary,Nebula Pokémon,Psychic,,0.2,0.1,200.0,43.0,29.0,31.0,29.0,31.0,37.0,45.0,Slow,Undiscovered,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/cosmog.png,906
790,Cosmoem,7,Legendary,Protostar Pokémon,Psychic,,0.1,999.9,400.0,43.0,29.0,131.0,29.0,131.0,37.0,45.0,Slow,Undiscovered,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/cosmoem.png,907
791,Solgaleo,7,Legendary,Sunne Pokémon,Psychic,Steel,3.4,230.0,680.0,137.0,137.0,107.0,113.0,89.0,97.0,45.0,Slow,Undiscovered,,120.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/solgaleo.png,908
792,Lunala,7,Legendary,Moone Pokémon,Psychic,Ghost,4.0,120.0,680.0,137.0,113.0,89.0,137.0,107.0,97.0,45.0,Slow,Undiscovered,,120.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/lunala.png,909
793,Nihilego,7,Sub Legendary,Parasite Pokémon,Rock,Poison,1.2,55.5,570.0,109.0,53.0,47.0,127.0,131.0,103.0,45.0,Slow,Undiscovered,,120.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,https://img.pokemondb.net/sprites/bank/normal/nihilego.png,910
794,Buzzwole,7,Sub Legendary,Swollen Pokémon,Bug,Fighting,2.4,333.6,570.0,107.0,139.0,139.0,53.0,53.0,79.0,45.0,Slow,Undiscovered,,120.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/buzzwole.png,911
795,Pheromosa,7,Sub Legendary,Lissome Pokémon,Bug,Fighting,1.8,25.0,570.0,71.0,137.0,37.0,137.0,37.0,151.0,45.0,Slow,Undiscovered,,120.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/pheromosa.png,912
796,Xurkitree,7,Sub Legendary,Glowing Pokémon,Electric,,3.8,100.0,570.0,83.0,89.0,71.0,173.0,71.0,83.0,45.0,Slow,Undiscovered,,120.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/xurkitree.png,913
797,Celesteela,7,Sub Legendary,Launch Pokémon,Steel,Flying,9.2,999.9,570.0,97.0,101.0,103.0,107.0,101.0,61.0,45.0,Slow,Undiscovered,,120.0,0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/celesteela.png,914
798,Kartana,7,Sub Legendary,Drawn Sword Pokémon,Grass,Steel,0.3,0.1,570.0,59.0,181.0,131.0,59.0,31.0,109.0,45.0,Slow,Undiscovered,,120.0,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/kartana.png,915
799,Guzzlord,7,Sub Legendary,Junkivore Pokémon,Dark,Dragon,5.5,888.0,570.0,223.0,101.0,53.0,97.0,53.0,43.0,45.0,Slow,Undiscovered,,120.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0,https://img.pokemondb.net/sprites/bank/normal/guzzlord.png,916
800,Necrozma,7,Legendary,Prism Pokémon,Psychic,,2.4,230.0,600.0,97.0,107.0,101.0,127.0,89.0,79.0,255.0,Slow,Undiscovered,,120.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.5,1.0,1.5,1.0,1.5,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/necrozma.png,917
800,Dusk Mane Necrozma,7,Legendary,Prism Pokémon,Psychic,Steel,3.8,460.0,680.0,97.0,157.0,127.0,113.0,109.0,77.0,3.0,Slow,Undiscovered,,120.0,0.5,1.5,1.0,1.0,0.5,0.5,1.0,0.0,1.5,0.5,0.25,1.0,0.5,1.5,0.5,1.5,0.5,0.5,https://www.serebii.net/sunmoon/pokemon/800-dm.png,918
800,Dawn Wings Necrozma,7,Legendary,Prism Pokémon,Psychic,Ghost,4.2,350.0,680.0,97.0,113.0,109.0,157.0,127.0,77.0,3.0,Slow,Undiscovered,,120.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,3.0,1.0,3.0,1.0,1.0,https://www.serebii.net/sunmoon/pokemon/800-dw.png,919
800,Ultra Necrozma,7,Legendary,Prism Pokémon,Psychic,Dragon,7.5,230.0,754.0,97.0,167.0,97.0,167.0,97.0,129.0,3.0,Slow,Undiscovered,,120.0,1.0,0.5,0.5,0.5,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,2.0,2.0,1.0,2.0,https://www.serebii.net/sunmoon/pokemon/800-m.png,920
801,Magearna,7,Mythical,Artificial Pokémon,Steel,Fairy,1.0,80.5,600.0,80.0,95.0,115.0,130.0,115.0,65.0,3.0,Slow,Undiscovered,,120.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/magearna.png,921
802,Marshadow,7,Mythical,Gloomdweller Pokémon,Fighting,Ghost,0.7,22.2,600.0,90.0,125.0,80.0,90.0,90.0,125.0,3.0,Slow,Undiscovered,,120.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,2.0,2.0,0.25,0.5,2.0,1.0,1.0,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/marshadow.png,922
803,Poipole,7,Sub Legendary,Poison Pin Pokémon,Poison,,0.6,1.8,420.0,67.0,73.0,67.0,73.0,67.0,73.0,45.0,Slow,Undiscovered,,120.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/poipole.png,923
804,Naganadel,7,Sub Legendary,Poison Pin Pokémon,Poison,Dragon,3.6,150.0,540.0,73.0,73.0,73.0,127.0,73.0,121.0,45.0,Slow,Undiscovered,,120.0,1.0,0.5,0.5,0.5,0.25,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/naganadel.png,924
805,Stakataka,7,Sub Legendary,Rampart Pokémon,Rock,Steel,5.5,820.0,570.0,61.0,131.0,211.0,53.0,101.0,13.0,30.0,Slow,Undiscovered,,120.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/stakataka.png,925
806,Blacephalon,7,Sub Legendary,Fireworks Pokémon,Fire,Ghost,1.8,13.0,570.0,53.0,127.0,53.0,151.0,79.0,107.0,30.0,Slow,Undiscovered,,120.0,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/blacephalon.png,926
807,Zeraora,7,Mythical,Thunderclap Pokémon,Electric,,1.5,44.5,600.0,88.0,112.0,75.0,102.0,80.0,143.0,3.0,Slow,Undiscovered,,120.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/zeraora.png,927
808,Meltan,7,Mythical,Hex Nut Pokémon,Steel,,0.2,8.0,300.0,46.0,65.0,65.0,55.0,35.0,34.0,3.0,Slow,Undiscovered,,120.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,https://www.serebii.net/swordshield/pokemon/808.png,928
809,Melmetal,7,Mythical,Hex Nut Pokémon,Steel,,2.5,800.0,600.0,135.0,143.0,143.0,80.0,65.0,34.0,3.0,Slow,Undiscovered,,120.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,https://www.serebii.net/swordshield/pokemon/809.png,929
810,Grookey,8,Normal,Chimp Pokémon,Grass,,0.3,5.0,310.0,50.0,65.0,50.0,40.0,40.0,65.0,45.0,Medium Slow,Field,Grass,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,https://www.serebii.net/swordshield/pokemon/810.png,930
811,Thwackey,8,Normal,Beat Pokémon,Grass,,0.7,14.0,420.0,70.0,85.0,70.0,55.0,60.0,80.0,45.0,Medium Slow,Field,Grass,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,https://www.serebii.net/swordshield/pokemon/811.png,931
